product_name,product_link,manufacturer,is_new,price,shipping_cost,product_description,total_price
Balles RWS Rifle Match - Cal. 22LR Par 1 22LR 40,https://www.naturabuy.fr/Balles-RWS-Rifle-Match-Cal-22LR-Par-1-22LR-40-item-10290447.html,RWS,1,9.24,6.9,"Marque : RWSEtat de l'objet : NeufType : MatchType d'ogive : Plomb Quantité : Par 1Calibre : 22LRGrains : 40Munitions RWS Cal.22 lr Professional line Rifle MatchLa munition RWS RIFLE MATCH est dédiée au tir avec arme d'épaule Caractéristiques: - Elle bénéficie d'une courbe de vitesse optimale et de très bonnes performances. Son prix abordable en fait une munition très appréciée pour l'entrainement - Boîte de 50 Quantité: Par 1, par 10 ou par 20 (voir options) Poids 2.6 g Vitesse en m/s V0 330 V50 294 V100 271 Énergie d'impact en J E0 142 E50 113 E100 95",16.14
Balles RWS High Velocity - Cal. 22LR Par 1 22LR 40,https://www.naturabuy.fr/Balles-RWS-High-Velocity-Cal-22LR-Par-1-22LR-40-item-10493049.html,RWS,1,9.45,6.9,"Marque : RWSEtat de l'objet : NeufType : Standard Longue - haute vitesseType d'ogive : Cuivre Quantité : Par 1Calibre : 22LRGrains : 40 Caractéristiques : - Munitions de chasse adaptée aux carabines de petit calibre et aux réducteurs - Balle au plomb à chemise en cuivre et tête tronquée, pour le tir d'animaux de petite taille - Bonne pénétration grâce à la vitesse augmentée de 80 m Quantité: Par 1, par 10 ou par 20 (voir options) Calibre 22LR Grammes 2.6 g Vitesse à 0 m 385 m/s Vitesse à 100 m 293 m/s Energie à 0 m 193 joules Energie à 100 m 112 joules Quantité 50",16.35
Balles CCI Standard Velocity 40g - Cal. 22LR 22LR Par 10 40,https://www.naturabuy.fr/Balles-CCI-Standard-Velocity-40g-Cal-22LR-22LR-Par-10-40-item-10543044.html,CCI,1,65.94,6.9,"Marque : CCIEtat de l'objet : NeufType : StandardType d'ogive : Plomb Calibre : 22LRQuantité : Par 10Grains : 40 - Cartouche a percussion annulaire - Boites de 50 balles - Ogive : Round nose plomb Calibre 22LR Grammes 2.6 g Grains 40 Vitesse à 0 m 326 m/s Quantité: Par 1, par 10 ou par 20 (voir options)",72.84
Balles CCI CBL Plomb - Cal. 22 LR Par 1 22LR 29,https://www.naturabuy.fr/Balles-CCI-CBL-Plomb-Cal-22-LR-Par-1-22LR-29-item-10687496.html,CCI,1,21.74,6.9,"Marque : CCIEtat de l'objet : NeufType : StandardType d'ogive : Plomb Quantité : Par 1Calibre : 22LRGrains : 29Silencieuse et précise. Caractéristiques : - Vitesse 216 m/s - Boîte de 100 Quantité: Par 1, par 10 ou par 20 (voir options)",28.64
Balles CCI Standard Velocity 40g - Cal. 22LR Par 1 22LR 40,https://www.naturabuy.fr/Balles-CCI-Standard-Velocity-40g-Cal-22LR-Par-1-22LR-40-item-10703870.html,CCI,1,6.59,6.9,"Marque : CCIEtat de l'objet : NeufType : StandardType d'ogive : Plomb Quantité : Par 1Calibre : 22LRGrains : 40 - Cartouche a percussion annulaire - Boites de 50 balles - Ogive : Round nose plomb Calibre 22LR Grammes 2.6 g Grains 40 Vitesse à 0 m 326 m/s Quantité: Par 1, par 10 ou par 20 (voir options)",13.49
RWS 22 LR Target Rifle 2.6g 40gr x10 boites,https://www.naturabuy.fr/RWS-22-LR-Target-Rifle-2-6g-40gr-x10-boites-item-9861402.html,RWS,1,89.0,0.0,Marque : RWSEtat de l'objet : NeufType d'ogive : Plomb !!! AFFAIRE A SAISIR !! ATS-46 vous propose ces munitions 22 LR Target Rifle de la marque RWS. CARACTERISTIQUES Marque : RWS Calibre : 22 LR Target Rifle Ogive : Plomb Poids : 2.6 g Grains : 40 gr Munition / boite : 50 NEUF X10 BOITES Frais de port offert ! profitez-en ! ATS-46 vous informe que les munitions en stock magasin vous seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.,89.0
RWS 22 LR Target Rifle 2.6g 40gr x5 boites,https://www.naturabuy.fr/RWS-22-LR-Target-Rifle-2-6g-40gr-x5-boites-item-9861401.html,RWS,1,44.5,0.0,Marque : RWSEtat de l'objet : NeufType d'ogive : Plomb !!! AFFAIRE A SAISIR !! ATS-46 vous propose ces munitions 22 LR Target Rifle de la marque RWS. CARACTERISTIQUES Marque : RWS Calibre : 22 LR Target Rifle Ogive : Plomb Poids : 2.6 g Grains : 40 gr Munition / boite : 50 NEUF X5 BOITES Frais de port offert ! profitez-en ! ATS-46 vous informe que les munitions en stock magasin vous seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.,44.5
Munitions RWS Cal.22 lr Professional Line Pistol Match SR PAR 100,https://www.naturabuy.fr/Munitions-RWS-Cal-22-lr-Professional-Line-Pistol-Match-SR-PAR-100-item-9261302.html,RWS,1,19.2,11.2,"Marque : RWSEtat de l'objet : NeufType : Match Munitions RWS Cal.22 lr Professional Line Pistol Match SR La munition RWS PISTOL MATCH SR offre un mélange optimal entre un recul à peine perceptible et un comportement au tir particulièrement agréable et efficace. La régularité de la combustion permet d'avoir des mouvements de bouche homogènes et contenus entre chaque tir. La flamme de bouche est à peine perceptible. La réduction de la charge de poudre et l'utilisation d'un nouveau type de poudre, permettent d'obtenir un comportement nettement plus souple. 2 Boites de 50",30.4
"Lot de 500 cartouches RWS Target Pistol 22LR, 40 grains",https://www.naturabuy.fr/Lot-500-cartouches-RWS-Target-Pistol-22LR-40-grains-item-10738833.html,Winchester,1,57.9,20.0,Marque : WinchesterEtat de l'objet : NeufType : StandardType d'ogive : Plomb Lot de 500 cartouches RWS Target Pistol en calibre 22LR munitions recommandée pour les armes de poing (pistolet et revolver) emballée par boite de 50 cartouches Type d'ogive tete plomb ronde poids ogive : 40 grains en stock envoi des reception du paiement,77.9
Boîte 500 22lr winchester,https://www.naturabuy.fr/Boite-500-22lr-winchester-item-10757922.html,Winchester,1,50.0,10.0,Marque : WinchesterEtat de l'objet : Neuf Vend boîte de 500 munitions 22lr winchester,60.0
RWS 22 LR Target Rifle 2.6g 40gr x1 boite,https://www.naturabuy.fr/RWS-22-LR-Target-Rifle-2-6g-40gr-x1-boite-item-9861400.html,RWS,1,8.9,8.0,Marque : RWSEtat de l'objet : NeufType d'ogive : Plomb !!! AFFAIRE A SAISIR !! ATS-46 vous propose ces munitions 22 LR Target Rifle de la marque RWS. CARACTERISTIQUES Marque : RWS Calibre : 22 LR Target Rifle Ogive : Plomb Poids : 2.6 g Grains : 40 gr Munition / boite : 50 NEUF X1 BOITE ATS-46 vous informe que les munitions en stock magasin vous seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.,16.9
RWS 22 LR Pistol Match 2.6g 40gr x10 boites,https://www.naturabuy.fr/RWS-22-LR-Pistol-Match-2-6g-40gr-x10-boites-item-9861353.html,RWS,1,100.0,0.0,Marque : RWSEtat de l'objet : NeufType d'ogive : Plomb !!! AFFAIRE A SAISIR !! ATS-46 vous propose ces munitions 22 LR Pistol Match de la marque RWS. CARACTERISTIQUES Marque : RWS Calibre : 22 LR Pistol Match Ogive : Plomb Poids : 2.6 g Grains : 40 gr Munition / boite : 50 NEUF X10 BOITES Frais de port offert ! profitez-en ! ATS-46 vous informe que les munitions en stock magasin vous seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.,100.0
RWS 22 LR Pistol Match 2.6g 40gr x5 boites,https://www.naturabuy.fr/RWS-22-LR-Pistol-Match-2-6g-40gr-x5-boites-item-9861350.html,RWS,1,50.0,0.0,Marque : RWSEtat de l'objet : NeufType d'ogive : Plomb !!! AFFAIRE A SAISIR !! ATS-46 vous propose ces munitions 22 LR Pistol Match de la marque RWS. CARACTERISTIQUES Marque : RWS Calibre : 22 LR Pistol Match Ogive : Plomb Poids : 2.6 g Grains : 40 gr Munition / boite : 50 NEUF X5 BOITES Frais de port offert ! profitez-en ! ATS-46 vous informe que les munitions en stock magasin vous seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.,50.0
RWS 22 LR Pistol Match 2.6g 40gr x1 boite,https://www.naturabuy.fr/RWS-22-LR-Pistol-Match-2-6g-40gr-x1-boite-item-9861349.html,RWS,1,10.0,8.0,Marque : RWSEtat de l'objet : NeufType d'ogive : Plomb !!! AFFAIRE A SAISIR !! ATS-46 vous propose ces munitions 22 LR Pistol Match de la marque RWS. CARACTERISTIQUES Marque : RWS Calibre : 22 LR Pistol Match Ogive : Plomb Poids : 2.6 g Grains : 40 gr Munition / boite : 50 NEUF X1 BOITE ATS-46 vous informe que les munitions en stock magasin vous seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.,18.0
RWS 22 LR Pistol Match SR 2.6g 40gr x10 boites,https://www.naturabuy.fr/RWS-22-LR-Pistol-Match-SR-2-6g-40gr-x10-boites-item-9861347.html,RWS,1,112.0,0.0,Marque : RWSEtat de l'objet : NeufType d'ogive : Plomb !!! AFFAIRE A SAISIR !! ATS-46 vous propose ces munitions 22 LR Pistol Match SR de la marque RWS. CARACTERISTIQUES Marque : RWS Calibre : 22 LR Pistol Match SR Ogive : Plomb Poids : 2.6 g Grains : 40 gr Munition / boite : 50 NEUF X10 BOITES Frais de port offert ! profitez-en ! ATS-46 vous informe que les munitions en stock magasin vous seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.,112.0
RWS 22 LR Pistol Match SR 2.6g 40gr x5 boites,https://www.naturabuy.fr/RWS-22-LR-Pistol-Match-SR-2-6g-40gr-x5-boites-item-9861344.html,RWS,1,56.0,0.0,Marque : RWSEtat de l'objet : NeufType d'ogive : Plomb !!! AFFAIRE A SAISIR !! ATS-46 vous propose ces munitions 22 LR Pistol Match SR de la marque RWS. CARACTERISTIQUES Marque : RWS Calibre : 22 LR Pistol Match SR Ogive : Plomb Poids : 2.6 g Grains : 40 gr Munition / boite : 50 NEUF X5 BOITES Frais de port offert ! profitez-en ! ATS-46 vous informe que les munitions en stock magasin vous seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.,56.0
500 Balles 22LR Magtech NG 40 grains (10 boites de 50) - Livraison Offerte,https://www.naturabuy.fr/500-Balles-22LR-Magtech-NG-40-grains-10-boites-50-Livraison-Offerte-item-10652323.html,Magtech,1,59.9,0.0,"Marque : MagtechEtat de l'objet : NeufType : StandardType d'ogive : Plomb 500 Balles 22LR Magtech NG 40 grains (10 boites de 50 balles) Livraison Offerte Mondial relay: Nous contactacter après commande et nous envoyer le point de retrait Mondial Relay de votre choix, à choisir sur le site MondialRelay.fr NG pour nouvelle génération. Cette nouvelle version de la munition Magtech 22LR, dispose d'éléments de fabrication améliorés, pour une efficacité accrue et un encrassement diminué. Tête aronndie pour une meilleure pénétration dans l'air. - Grains : 40 (2.59g) - Tête : ronde",59.9
N2133- x50 BALLES WINCHESTER T22 CAL.22 LR - NEUF!!!!!,https://www.naturabuy.fr/N2133-x50-BALLES-WINCHESTER-T22-CAL-22-LR-NEUF--item-9599641.html,Winchester,1,12.0,10.0,Marque : WinchesterEtat de l'objet : Neuf 1 Lot de 50 Balles winchester cal. 22 LR Modèle: T22 40 grains,22.0
RWS 22 LR Pistol Match SR 2.6g 40gr x1 boite,https://www.naturabuy.fr/RWS-22-LR-Pistol-Match-SR-2-6g-40gr-x1-boite-item-9861343.html,RWS,1,11.2,8.0,Marque : RWSEtat de l'objet : NeufType d'ogive : Plomb !!! AFFAIRE A SAISIR !! ATS-46 vous propose ces munitions 22 LR Pistol Match SR de la marque RWS. CARACTERISTIQUES Marque : RWS Calibre : 22 LR Pistol Match SR Ogive : Plomb Poids : 2.6 g Grains : 40 gr Munition / boite : 50 NEUF X1 BOITE ATS-46 vous informe que les munitions en stock magasin vous seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.,19.2
".4mm long, balle n° 7 (Calibre: .4mm Flobert)",https://www.naturabuy.fr/-4mm-long-balle-n-7-Calibre-4mm-Flobert--item-7071915.html,Flobert,1,38.5,14.9,Marque : FlobertEtat de l'objet : Neuf Cartouches de jardin en calibre 4mm dans la qualité éprouvée RWS. Par boite = 100 cartouches.,53.4
.22 lr. Standard Velocity Sport (Calibre: .22 lr.),https://www.naturabuy.fr/-22-Long-Rifle-Standard-Velocity-Sport-Calibre-22-lr--item-9731787.html,Magtech,1,6.0,14.9,Marque : MagtechEtat de l'objet : NeufType : StandardType d'ogive : Plomb Des cartouches petit calibre très performantes. Magtech : qualité et précision pour le tir. Par boîte = 50.,20.9
50 Munitions LAPUA X-Act Cal 22 Lr,https://www.naturabuy.fr/50-Munitions-LAPUA-X-Act-Cal-22-Lr-item-9599636.html,Lapua,1,29.0,15.0,Marque : LapuaEtat de l'objet : NeufType : StandardType d'ogive : Plomb Boite de 50 cartouches LAPUA X-ACT disponible en calibre 22 LR Calibre :22 LR Produit peut être disponible sur un autre support MERCI DE NOUS CONSULTER POUR VERIFIER L'ETAT DE STOCK,44.0
RWS 22 LR Rifle Match 2.6g 40gr x10 boites,https://www.naturabuy.fr/RWS-22-LR-Rifle-Match-2-6g-40gr-x10-boites-item-9861291.html,RWS,1,100.0,0.0,Marque : RWSEtat de l'objet : NeufType d'ogive : Plomb !!! AFFAIRE A SAISIR !! ATS-46 vous propose ces munitions 22 LR Rifle Match de la marque RWS. CARACTERISTIQUES Marque : RWS Calibre : 22 LR Rifle Match Ogive : Plomb Poids : 2.6 g Grains : 40 gr Munition / boite : 50 NEUF X10 BOITES Frais de port offert ! profitez-en ! ATS-46 vous informe que les munitions en stock magasin vous seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.,100.0
RWS 22 LR Rifle Match 2.6g 40gr x5 boites,https://www.naturabuy.fr/RWS-22-LR-Rifle-Match-2-6g-40gr-x5-boites-item-9861288.html,RWS,1,50.0,0.0,Marque : RWSEtat de l'objet : NeufType d'ogive : Plomb !!! AFFAIRE A SAISIR !! ATS-46 vous propose ces munitions 22 LR Rifle Match de la marque RWS. CARACTERISTIQUES Marque : RWS Calibre : 22 LR Rifle Match Ogive : Plomb Poids : 2.6 g Grains : 40 gr Munition / boite : 50 NEUF X5 BOITES Frais de port offert ! profitez-en ! ATS-46 vous informe que les munitions en stock magasin vous seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.,50.0
RWS 22 LR Rifle Match 2.6g 40gr x1 boite,https://www.naturabuy.fr/RWS-22-LR-Rifle-Match-2-6g-40gr-x1-boite-item-9861286.html,RWS,1,10.0,8.0,Marque : RWSEtat de l'objet : NeufType d'ogive : Plomb !!! AFFAIRE A SAISIR !! ATS-46 vous propose ces munitions 22 LR Rifle Match de la marque RWS. CARACTERISTIQUES Marque : RWS Calibre : 22 LR Rifle Match Ogive : Plomb Poids : 2.6 g Grains : 40 gr Munition / boite : 50 NEUF X1 BOITE ATS-46 vous informe que les munitions en stock magasin vous seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.,18.0
RWS 22 LR Rifle Match S 2.6g 40gr x10 boites,https://www.naturabuy.fr/RWS-22-LR-Rifle-Match-S-2-6g-40gr-x10-boites-item-9861276.html,RWS,1,112.0,0.0,Marque : RWSEtat de l'objet : NeufType d'ogive : Plomb !!! AFFAIRE A SAISIR !! ATS-46 vous propose ces munitions 22 LR Rifle Match S de la marque RWS. CARACTERISTIQUES Marque : RWS Calibre : 22 LR Rifle Match S Ogive : Plomb Poids : 2.6 g Grains : 40 gr Munition / boite : 50 NEUF X10 BOITES Frais de port offert ! profitez-en ! ATS-46 vous informe que les munitions en stock magasin vous seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.,112.0
RWS 22 LR Rifle Match S 2.6g 40gr x5 boites,https://www.naturabuy.fr/RWS-22-LR-Rifle-Match-S-2-6g-40gr-x5-boites-item-9861272.html,RWS,1,56.0,0.0,Marque : RWSEtat de l'objet : NeufType d'ogive : Plomb !!! AFFAIRE A SAISIR !! ATS-46 vous propose ces munitions 22 LR Rifle Match S de la marque RWS. CARACTERISTIQUES Marque : RWS Calibre : 22 LR Rifle Match S Ogive : Plomb Poids : 2.6 g Grains : 40 gr Munition / boite : 50 NEUF X5 BOITES Frais de port offert ! profitez-en ! ATS-46 vous informe que les munitions en stock magasin vous seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.,56.0
CCI BLAZER HV 22LR BOITE 500,https://www.naturabuy.fr/CCI-BLAZER-HV-22LR-BOITE-500-item-10022404.html,Blazer,1,64.9,8.5,Marque : BlazerEtat de l'objet : NeufType : StandardType d'ogive : Plomb CARTOUCHE CCI BLAZER HV 22 LR Boite de 500 cartouches.,73.4
1000 Munitions Blazer 22LR (20 Boites de 50),https://www.naturabuy.fr/1000-Munitions-Blazer-22LR-20-Boites-50--item-6183444.html,Blazer,1,149.99,9.9,"Marque : BlazerEtat de l'objet : NeufType : Standard Longue - haute vitesseType d'ogive : Plomb Les cartouches Blazer sont incontestablement les plus utilisées par les tireurs. Ce n'est pas seulement lié au fait qu'elles soient les plus abordables du marché, elles représentent au jour d'aujourd'hui le meilleur rapport qualité / prix avec d'excellentes performances. Fabriquées par la célèbre firme CCI, les cartouches Blazer Standard correspondent parfaitement aux besoins des tireurs sportifs. Elles ont été conçu pour des tirs de précision jusqu'à une distance de 100 mètres. La poudre utilisée pour la conception de ces cartouches est une poudre progressive, ce qui rend l'usage de ces cartouches dans des armes à répetition manuel optimal et c'est de préférence dans les armes longues qu'elles prendront toute leur dimension. Conception : Les cartouches Blazer 22 lr à percussion annulaire proposées par CCi sont équipées d'ogive de type ""Lead Round Nose"" d'un poids de 40 Grains ( 2.59 Grammes) entièrement en plomb et recouvert d'une fine couche de vernis translucide afin de ne pas salire les doigts de leurs utilisateurs. Leurs douilles sont composées à 100% de laiton. La vitesse en sortie de bouche de canon sur une arme longue sera de 1235 fps soit une vitesse 376 m/s. Compatibilité : Les cartouches CCI Blazer 22lr sont compatibles avec toutes les armes de poing ou armes longues chambrées en 22 Long Rifle mais néanmois du fait de leur dynamique limité, elles peuvent créer des problèmes de fonctionnement si elles sont utilisées dans des armes de type AR15 ou tout type d'armes avec culasse un peu lourde (arme semi-automatique). Elles ne posent néanmoins aucun problème dans les révolvers semi-automatiques qui disposent généralement d'une culasse et d'un ensemble mécanique assez léger et d'un ressort récupérateur moins puissant que sur une arme longue. Conditionnement : Les cartouches 22 Lr Blazer sont conditionnées par boîtes de 50 cartouches maitenues à la verticale dans la boîte par 1000 cartouches (soit 20 boîtes de 50), elles vous seront livrées dans 2 boites de 500 cartouches elle même constituée de 10 boîtes de 50 cartouches chacunes.",159.89000000000001
RWS 22 LR Rifle Match S 2.6g 40gr x1 boite,https://www.naturabuy.fr/RWS-22-LR-Rifle-Match-S-2-6g-40gr-x1-boite-item-9861271.html,RWS,1,11.2,8.0,Marque : RWSEtat de l'objet : NeufType d'ogive : Plomb !!! AFFAIRE A SAISIR !! ATS-46 vous propose ces munitions 22 LR Rifle Match S de la marque RWS. CARACTERISTIQUES Marque : RWS Calibre : 22 LR Rifle Match S Ogive : Plomb Poids : 2.6 g Grains : 40 gr Munition / boite : 50 NEUF X1 BOITE ATS-46 vous informe que les munitions en stock magasin vous seront envoyées sous 48H et 96H pour les commandes directement au fournisseur.,19.2
"boite de 50 cartouches de 22Lr de marque Federal ,40 grains Premium match",https://www.naturabuy.fr/boite-50-cartouches-22Lr-marque-Federal-40-grains-Premium-match-item-5396551.html,Federal,1,24.9,10.0,"Marque : FederalEtat de l'objet : NeufType : MatchType d'ogive : Plomb 1 boite de 50 cartouches de marque Federal 22lr , Premium match 40 grains une tres bonne cartouches pour le tir de precision V0 = V50 : 300 m/s en stock envoi des reception du paiement vente uniquement aux personnes ayant une licence de tir ou permis de chasse avec validation",34.9
1000 Munitions CCI Standard Velocity Calibre 22 LR 40 Gr,https://www.naturabuy.fr/1000-Munitions-CCI-Standard-Velocity-Calibre-22-LR-40-Gr-item-6183379.html,CCI,1,134.99,9.95,Marque : CCIEtat de l'objet : NeufType : StandardType d'ogive : Plomb Les cartouches CCI standard 22LR sont des munitions à vélocité standard. Elles sont très prisées par les tireurs sportifs de par leur très bon rapport qualité / prix et le fait qu'elles permettent l'entraînement sur cible à faible coût. L'ogive de ces cartouches 22LR est d'un poids de 40 grains soit 2.59 grammes. Ces munitions vous assureront une très grande précision jusqu'à 50m. Leur vitesse à la sortie du canon est de 1070 Fps soit 326 m/s. Vous retrouverez cette article vendu en boîte de 50 cartouches et avec biensûre un prix dégressif très important en fonction du volume d'achat en suivant le lien ci-dessous. Cartouches 22 Lr CCI Standard prix dégressif selon quantités Caractéristiques: Marque: CCI 22LR Quantité: 500 Poids de l'ogive: 40 grains Vélocité: 326 m/s Catégorie C,144.94
500 Munitions Blazer 22LR (10 Boites de 50),https://www.naturabuy.fr/500-Munitions-Blazer-22LR-10-Boites-50--item-6183438.html,Blazer,1,68.9,8.9,"Marque : BlazerEtat de l'objet : NeufType : Standard Longue - haute vitesseType d'ogive : Plomb Les cartouches Blazer sont incontestablement les plus utilisées par les tireurs. Ce n'est pas seulement lié au fait qu'elles soient les plus abordables du marché, elles représentent au jour d'aujourd'hui le meilleur rapport qualité / prix avec d'excellentes performances. Fabriquées par la célèbre firme CCI, les cartouches Blazer Standard correspondent parfaitement aux besoins des tireurs sportifs. Elles ont été conçu pour des tirs de précision jusqu'à une distance de 100 mètres. La poudre utilisée pour la conception de ces cartouches est une poudre progressive, ce qui rend l'usage de ces cartouches dans des armes à répetition manuel optimal et c'est de préférence dans les armes longues qu'elles prendront toute leur dimension. Conception : Les cartouches Blazer 22 lr à percussion annulaire proposées par CCi sont équipées d'ogive de type ""Lead Round Nose"" d'un poids de 40 Grains ( 2.59 Grammes) entièrement en plomb et recouvert d'une fine couche de vernis translucide afin de ne pas salire les doigts de leurs utilisateurs. Leurs douilles sont composées à 100% de laiton. La vitesse en sortie de bouche de canon sur une arme longue sera de 1235 fps soit une vitesse 376 m/s. Compatibilité : Les cartouches CCI Blazer 22lr sont compatibles avec toutes les armes de poing ou armes longues chambrées en 22 Long Rifle mais néanmois du fait de leur dynamique limité, elles peuvent créer des problèmes de fonctionnement si elles sont utilisées dans des armes de type AR15 ou tout type d'armes avec culasse un peu lourde (arme semi-automatique). Elles ne posent néanmoins aucun problème dans les révolvers semi-automatiques qui disposent généralement d'une culasse et d'un ensemble mécanique assez léger et d'un ressort récupérateur moins puissant que sur une arme longue. Conditionnement : Les cartouches 22 Lr Blazer sont conditionnées par boîtes de 50 cartouches maitenues à la verticale dans la boîte par une plaquette en plastique translucide. Cette boîte de 50 cartouches constitue le minimum de cartouches livrable, néanmois si vous commandez 500 cartouches (soit 10 boîtes de 50), elles vous seront livrées dans une boite de 500 cartouches elle même constituée de 10 boîtes de 50 cartouches.",77.80000000000001
